# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Jun  3 21:14:07 2021
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1)
#
# COLUMN pl_name:        Planet Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
#
pl_name,default_flag,discoverymethod,disc_year,pl_orbper,pl_rade,pl_radj,pl_bmasse,pl_bmassj
Kepler-982 b,1,Transit,2016,15.77382210,2.250,0.201,,
Kepler-983 b,1,Transit,2016,60.08550820,2.360,0.211,,
Kepler-984 b,1,Transit,2016,43.03422720,2.120,0.189,,
Kepler-985 b,1,Transit,2016,116.33190100,2.980,0.266,,
Kepler-986 b,1,Transit,2016,56.43499380,2.360,0.211,,
Kepler-987 b,1,Transit,2016,105.30331480,3.260,0.291,,
Kepler-988 b,1,Transit,2016,17.76080053,2.070,0.185,,
Kepler-989 b,1,Transit,2016,7.96431535,2.210,0.197,,
Kepler-99 b,1,Transit,2014,4.60358000,1.480,0.132,6.15000,0.01900
Kepler-990 b,1,Transit,2016,9.91723428,2.600,0.232,,
Kepler-990 c,1,Transit,2016,0.53835431,1.530,0.136,,
Kepler-991 b,1,Transit,2016,82.53425190,2.540,0.227,,
Kepler-992 b,1,Transit,2016,20.16034462,1.620,0.145,,
Kepler-993 b,1,Transit,2016,22.08557563,2.970,0.265,,
Kepler-994 b,1,Transit,2016,1.15116651,1.600,0.143,,
Kepler-995 b,1,Transit,2016,28.26731672,2.700,0.241,,
Kepler-996 b,1,Transit,2016,3.77059058,1.980,0.177,,
Kepler-997 b,1,Transit,2016,2.70730672,1.360,0.121,,
Kepler-998 b,1,Transit,2016,5.65377733,2.320,0.207,,
Kepler-999 b,1,Transit,2016,5.99185702,2.340,0.209,,
L 168-9 b,1,Transit,2020,1.40150000,1.390,0.124,4.60000,0.01447
L 98-59 b,1,Transit,2019,2.25310000,0.800,0.071,1.01000,0.00318
L 98-59 c,1,Transit,2019,3.69040000,1.350,0.120,2.42000,0.00761
L 98-59 d,1,Transit,2019,7.45120000,1.570,0.140,2.31000,0.00727
LHS 1140 b,1,Transit,2017,24.73694000,1.635,0.146,6.38000,0.02007
LHS 1140 c,1,Transit,2018,3.77792000,1.169,0.104,1.76000,0.00554
LHS 1478 b,1,Transit,2021,1.94953780,1.242,0.111,2.33000,0.00733
LHS 1815 b,1,Transit,2020,3.81433000,1.088,0.097,8.70000,0.02737
LHS 3844 b,1,Transit,2019,0.46292913,1.303,0.116,,
LP 714-47 b,1,Transit,2020,4.05203700,4.700,0.419,30.80000,0.09691
LP 791-18 b,1,Transit,2019,0.94800500,1.120,0.100,,
LP 791-18 c,1,Transit,2019,4.98996300,2.310,0.206,,
LSPM J2116+0234 b,1,Radial Velocity,2019,14.43990000,,,13.30000,0.04185
LTT 1445 A b,1,Transit,2019,5.35882000,1.380,0.123,2.20000,0.00692
LTT 3780 b,1,Transit,2020,0.76844800,1.332,0.119,2.62000,0.00824
LTT 3780 c,1,Transit,2020,12.25190000,2.300,0.205,8.60000,0.02706
LTT 9779 b,1,Transit,2020,0.79205200,4.720,0.421,29.32000,0.09225
LkCa 15 b,1,Imaging,2015,,,,,
LkCa 15 c,1,Imaging,2015,,,,,
Lupus-TR-3 b,1,Transit,2007,3.91405000,9.976,0.890,257.43100,0.81000
MASCARA-1 b,1,Transit,2017,2.14878000,16.814,1.500,1175.97100,3.70000
MASCARA-4 b,1,Transit,2020,2.82406000,17.150,1.530,985.27300,3.10000
MOA-2007-BLG-192L b,1,Microlensing,2008,,,,3.30000,0.01000
MOA-2007-BLG-400L b,1,Microlensing,2008,,,,260.00000,0.83000
MOA-2008-BLG-310L b,1,Microlensing,2009,,,,23.40000,0.07360
MOA-2008-BLG-379L b,1,Microlensing,2013,,,,1300.00000,4.10000
MOA-2009-BLG-266L b,1,Microlensing,2011,2774.00000000,,,10.40000,0.03270
MOA-2009-BLG-319L b,1,Microlensing,2010,,,,67.30000,0.21200
MOA-2009-BLG-387L b,1,Microlensing,2010,1982.00000000,,,830.00000,2.60000
MOA-2010-BLG-073L b,1,Microlensing,2012,,,,3500.00000,11.00000
MOA-2010-BLG-117L b,1,Microlensing,2018,,,,170.00000,0.54000
MOA-2010-BLG-328L b,1,Microlensing,2013,,,,9.20000,0.02900
MOA-2010-BLG-353L b,1,Microlensing,2015,,,,86.00000,0.27000
MOA-2010-BLG-477L b,1,Microlensing,2012,,,,480.00000,1.50000
MOA-2011-BLG-028L b,1,Microlensing,2016,,,,30.00000,0.09000
MOA-2011-BLG-262L b,1,Microlensing,2014,,,,17.00000,0.05300
MOA-2011-BLG-291L b,1,Microlensing,2018,,,,18.00000,0.05700
MOA-2011-BLG-293L b,1,Microlensing,2012,,,,1500.00000,4.80000
MOA-2011-BLG-322L b,1,Microlensing,2013,,,,3690.00000,11.60000
MOA-2012-BLG-006L b,1,Microlensing,2017,,,,2700.00000,8.40000
MOA-2012-BLG-505L b,1,Microlensing,2017,,,,6.70000,0.02110
MOA-2013-BLG-220L b,1,Microlensing,2014,,,,871.00000,2.74000
MOA-2013-BLG-605L b,1,Microlensing,2016,,,,3.24000,0.01020
MOA-2015-BLG-337L b,1,Microlensing,2018,,,,33.70000,0.10600
MOA-2016-BLG-227L b,1,Microlensing,2017,,,,890.00000,2.80000
MOA-2016-BLG-319L b,1,Microlensing,2018,,,,200.00000,0.62000
MOA-bin-1L b,1,Microlensing,2012,,,,1200.00000,3.70000
MOA-bin-29 b,1,Microlensing,2019,,,,190.00000,0.60000
MXB 1658-298 b,1,Eclipse Timing Variations,2017,760.00000000,,,7532.57100,23.70000
NGC 2682 Sand 364 b,1,Radial Velocity,2014,121.71000000,,,2126.28270,6.69000
NGC 2682 Sand 978 b,1,Radial Velocity,2017,511.21000000,,,692.86940,2.18000
NGC 2682 YBP 1194 b,1,Radial Velocity,2014,6.95900000,,,101.70560,0.32000
NGC 2682 YBP 1514 b,1,Radial Velocity,2014,5.11800000,,,127.13200,0.40000
NGC 2682 YBP 401 b,1,Radial Velocity,2016,4.08700000,,,146.20180,0.46000
NGTS-1 b,1,Transit,2017,2.64729800,14.908,1.330,258.07796,0.81200
NGTS-10 b,1,Transit,2020,0.76689440,13.507,1.205,687.14846,2.16200
NGTS-11 b,1,Transit,2020,35.45533000,9.158,0.817,109.33352,0.34400
NGTS-12 b,1,Transit,2020,7.53280600,11.747,1.048,66.10864,0.20800
NGTS-13 b,1,Transit,2021,4.11902700,12.801,1.142,1538.29720,4.84000
NGTS-14 A b,1,Transit,2021,3.53571730,4.977,0.444,29.24036,0.09200
NGTS-15 b,1,Transit,2021,3.27623000,12.330,1.100,238.68913,0.75100
NGTS-16 b,1,Transit,2021,4.84532000,14.572,1.300,211.99155,0.66700
NGTS-17 b,1,Transit,2021,3.24253000,13.899,1.240,242.82090,0.76400
NGTS-18 b,1,Transit,2021,3.05125000,13.563,1.210,129.99182,0.40900
NGTS-2 b,1,Transit,2018,4.51116400,17.878,1.595,235.19420,0.74000
NGTS-3 A b,1,Transit,2018,1.67537280,16.589,1.480,756.43540,2.38000
NGTS-4 b,1,Transit,2019,1.33735080,3.180,0.284,20.60000,0.06481
NGTS-5 b,1,Transit,2019,3.35698660,12.733,1.136,72.78307,0.22900
NGTS-6 b,1,Transit,2019,0.88205900,14.863,1.326,425.57437,1.33900
NGTS-8 b,1,Transit,2019,2.49970000,12.218,1.090,295.58190,0.93000
NGTS-9 b,1,Transit,2019,4.43527000,11.994,1.070,921.70700,2.90000
NN Ser c,1,Eclipse Timing Variations,2010,5573.55000000,,,2329.60000,7.33000
NN Ser d,1,Eclipse Timing Variations,2010,2883.50000000,,,731.00000,2.30000
NSVS 14256825 b,1,Eclipse Timing Variations,2019,3225.00000000,,,4497.29450,14.15000
NY Vir b,1,Eclipse Timing Variations,2011,3160.00000000,,,845.42780,2.66000
NY Vir c,1,Eclipse Timing Variations,2019,8799.00000000,,,1760.77820,5.54000
OGLE-2003-BLG-235L b,1,Microlensing,2004,,,,830.00000,2.60000
OGLE-2005-BLG-071L b,1,Microlensing,2005,,,,1200.00000,3.80000
OGLE-2005-BLG-169L b,1,Microlensing,2006,,,,14.10000,0.04440
OGLE-2005-BLG-390L b,1,Microlensing,2005,3285.00000000,,,5.50000,0.01700
OGLE-2006-BLG-109L b,1,Microlensing,2008,1788.50000000,,,231.00000,0.72700
OGLE-2006-BLG-109L c,1,Microlensing,2008,4927.50000000,,,86.00000,0.27000
OGLE-2007-BLG-349L AB c,1,Microlensing,2016,2557.00000000,,,80.00000,0.30000
OGLE-2007-BLG-368L b,1,Microlensing,2009,,,,20.00000,0.06000
OGLE-2008-BLG-092L b,1,Microlensing,2014,,,,57.00000,0.18000
OGLE-2008-BLG-355L b,1,Microlensing,2014,,,,1500.00000,4.60000
OGLE-2011-BLG-0173L b,1,Microlensing,2018,,,,60.00000,0.19000
OGLE-2011-BLG-0251L b,1,Microlensing,2012,,,,170.00000,0.53000
OGLE-2011-BLG-0265L b,1,Microlensing,2015,,,,280.00000,0.88000
OGLE-2012-BLG-0026L b,1,Microlensing,2012,,,,46.10000,0.14500
OGLE-2012-BLG-0026L c,1,Microlensing,2012,,,,270.00000,0.86000
OGLE-2012-BLG-0358L b,1,Microlensing,2013,,,,588.00000,1.85000
OGLE-2012-BLG-0406L b,1,Microlensing,2013,,,,868.00000,2.73000
OGLE-2012-BLG-0563L b,1,Microlensing,2015,,,,120.00000,0.39000
OGLE-2012-BLG-0724L b,1,Microlensing,2016,,,,150.00000,0.47000
OGLE-2012-BLG-0838L b,1,Microlensing,2020,,,,53.10000,0.16700
OGLE-2012-BLG-0950L b,1,Microlensing,2016,,,,35.00000,0.11000
OGLE-2013-BLG-0102L b,1,Microlensing,2014,,,,4100.00000,13.00000
OGLE-2013-BLG-0132L b,1,Microlensing,2017,,,,92.00000,0.29000
OGLE-2013-BLG-0341L B b,1,Microlensing,2014,,,,1.66000,0.00522
OGLE-2013-BLG-0911L b,1,Microlensing,2019,,,,3020.00000,9.51000
OGLE-2013-BLG-1721L b,1,Microlensing,2017,,,,200.00000,0.64000
OGLE-2013-BLG-1761L b,1,Microlensing,2018,,,,860.00000,2.70000
OGLE-2014-BLG-0124L b,1,Microlensing,2015,,,,160.00000,0.51000
OGLE-2014-BLG-0676L b,1,Microlensing,2016,,,,982.00000,3.09000
OGLE-2014-BLG-1722L b,1,Microlensing,2018,,,,55.30000,0.17400
OGLE-2014-BLG-1722L c,1,Microlensing,2018,,,,83.70000,0.26300
OGLE-2014-BLG-1760L b,1,Microlensing,2016,,,,180.00000,0.56000
OGLE-2015-BLG-0051L b,1,Microlensing,2016,,,,230.00000,0.72000
OGLE-2015-BLG-0954L b,1,Microlensing,2016,,,,1100.00000,3.40000
OGLE-2015-BLG-0966L b,1,Microlensing,2016,,,,21.00000,0.06600
OGLE-2015-BLG-1649L b,1,Microlensing,2019,,,,807.00000,2.54000
OGLE-2015-BLG-1670L b,1,Microlensing,2019,,,,17.90000,0.05630
OGLE-2015-BLG-1771L b,1,Microlensing,2020,,,,138.00000,0.43300
OGLE-2016-BLG-0263L b,1,Microlensing,2017,,,,1300.00000,4.10000
OGLE-2016-BLG-0613L AB b,1,Microlensing,2017,,,,1330.00000,4.18000
OGLE-2016-BLG-1067L b,1,Microlensing,2019,,,,140.00000,0.43000
OGLE-2016-BLG-1190L b,1,Microlensing,2017,1224.00000000,,,4253.00000,13.38000
OGLE-2016-BLG-1195L b,1,Microlensing,2017,,,,1.43000,0.00450
OGLE-2016-BLG-1227L b,1,Microlensing,2020,,,,250.00000,0.79000
OGLE-2017-BLG-0173L b,1,Microlensing,2018,,,,3.26900,0.01029
OGLE-2017-BLG-0373L b,1,Microlensing,2018,,,,127.00000,0.40100
OGLE-2017-BLG-0406L b,1,Microlensing,2020,,,,130.00000,0.41000
OGLE-2017-BLG-0482L b,1,Microlensing,2018,,,,9.00000,0.02800
OGLE-2017-BLG-0604L b,1,Microlensing,2020,,,,160.00000,0.51000
OGLE-2017-BLG-1049L b,1,Microlensing,2020,,,,1760.00000,5.53000
OGLE-2017-BLG-1140L b,1,Microlensing,2018,,,,505.00000,1.59000
OGLE-2017-BLG-1375L b,1,Microlensing,2020,,,,3585.00000,11.28000
OGLE-2017-BLG-1434L b,1,Microlensing,2018,,,,4.50000,0.01400
OGLE-2017-BLG-1522L b,1,Microlensing,2018,,,,240.00000,0.75000
OGLE-2018-BLG-0596L b,1,Microlensing,2019,,,,13.93000,0.04383
OGLE-2018-BLG-0677L b,1,Microlensing,2020,,,,3.96000,0.01250
OGLE-2018-BLG-0740L b,1,Microlensing,2019,5480.00000000,,,1500.00000,4.80000
OGLE-2018-BLG-1011L b,1,Microlensing,2019,,,,570.00000,1.80000
OGLE-2018-BLG-1011L c,1,Microlensing,2019,,,,890.00000,2.80000
OGLE-2018-BLG-1269L b,1,Microlensing,2020,,,,210.00000,0.67000
OGLE-2018-BLG-1428L b,1,Microlensing,2021,,,,240.00000,0.77000
OGLE-2018-BLG-1700L b,1,Microlensing,2020,,,,1400.00000,4.40000
OGLE-TR-10 b,1,Transit,2004,3.10127800,14.011,1.250,197.04600,0.62000
OGLE-TR-111 b,1,Transit,2004,4.01444630,11.422,1.019,,
OGLE-TR-113 b,1,Transit,2004,1.43247520,12.251,1.093,400.44900,1.26000
OGLE-TR-132 b,1,Transit,2004,1.68986800,13.450,1.200,375.02000,1.18000
OGLE-TR-182 b,1,Transit,2007,3.97910000,12.666,1.130,320.99500,1.01000
OGLE-TR-211 b,1,Transit,2007,3.67724000,15.244,1.360,327.35100,1.03000
OGLE-TR-56 b,1,Transit,2002,1.21191890,15.278,1.363,441.77000,1.39000
OGLE2-TR-L9 b,1,Transit,2008,2.48553350,18.046,1.610,1430.17500,4.50000
Oph 11 b,1,Imaging,2006,7300000.00000000,,,4449.62000,14.00000
PDS 70 b,1,Imaging,2018,,30.488,2.720,953.49000,3.00000
PDS 70 c,1,Imaging,2019,,22.866,2.040,635.66000,2.00000
PH1 b,1,Transit,2012,138.31700000,6.180,0.551,169.00000,0.53100
PH2 b,1,Transit,2013,282.52550000,10.120,0.903,,
POTS-1 b,1,Transit,2013,3.16062960,10.548,0.941,734.16000,2.31000
PSR B0329+54 b,1,Pulsar Timing,2017,10140.00000000,,,1.97000,0.00620
PSR B1257+12 b,1,Pulsar Timing,1994,25.26200000,,,0.02000,0.00006
PSR B1257+12 c,1,Pulsar Timing,1992,66.54190000,,,4.30000,0.01353
PSR B1257+12 d,1,Pulsar Timing,1992,98.21140000,,,3.90000,0.01227
PSR B1620-26 b,1,Pulsar Timing,2003,,,,794.57500,2.50000
PSR J1719-1438 b,1,Pulsar Timing,2011,0.09070629,,,382.80000,1.20000
PSR J2322-2650 b,1,Pulsar Timing,2017,0.32296400,,,252.64307,0.79490
Pr0201 b,1,Radial Velocity,2012,4.42640000,,,171.62820,0.54000
Pr0211 b,1,Radial Velocity,2012,2.14610000,,,597.52040,1.88000
Pr0211 c,1,Radial Velocity,2016,4850.00000000,,,2475.89570,7.79000
Proxima Cen b,1,Radial Velocity,2016,11.18600000,,,1.27000,0.00400
Qatar-1 b,1,Transit,2010,1.42002420,12.812,1.143,411.27202,1.29400
Qatar-10 b,1,Transit,2019,1.64532100,17.295,1.543,233.92288,0.73600
Qatar-2 b,1,Transit,2011,1.33711647,14.056,1.254,792.63500,2.49400
Qatar-3 b,1,Transit,2017,2.50792040,12.285,1.096,1369.84730,4.31000
Qatar-4 b,1,Transit,2017,1.80535640,12.722,1.135,1938.76300,6.10000
Qatar-5 b,1,Transit,2017,2.87923190,12.408,1.107,1373.02560,4.32000
Qatar-6 b,1,Transit,2017,3.50619500,11.904,1.062,212.31044,0.66800
Qatar-7 b,1,Transit,2019,2.03204600,19.055,1.700,597.52040,1.88000
Qatar-8 b,1,Transit,2019,3.71495000,14.404,1.285,117.91493,0.37100
Qatar-9 b,1,Transit,2019,1.54073100,11.310,1.009,378.21770,1.19000
ROXs 12 b,1,Imaging,2013,,,,5085.00000,16.00000
ROXs 42 B b,1,Imaging,2013,,,,2860.00000,9.00000
RR Cae b,1,Eclipse Timing Variations,2012,4343.50000000,,,1334.88600,4.20000
Ross 128 b,1,Radial Velocity,2017,9.86580000,,,1.40000,0.00440
Ross 458 c,1,Imaging,2010,,14.011,1.250,1906.98000,6.00000
SR 12 AB c,1,Imaging,2010,,,,4131.62000,13.00000
SWEEPS-11 b,1,Transit,2006,1.79600000,12.666,1.130,3082.82000,9.70000
SWEEPS-4 b,1,Transit,2006,4.20000000,9.079,0.810,1207.70000,3.80000
TAP 26 b,1,Radial Velocity,2017,10.79000000,,,527.59780,1.66000
TCP J05074264+2447555 b,1,Microlensing,2018,,,,9.20000,0.02900
TIC 237913194 b,1,Transit,2020,15.16886500,12.520,1.117,617.22586,1.94200
TOI-1130 b,1,Transit,2020,4.06649900,3.650,0.326,,
TOI-1130 c,1,Transit,2020,8.35038100,16.814,1.500,309.56642,0.97400
TOI-122 b,1,Transit,2020,5.07803000,2.720,0.243,,
TOI-1231 b,1,Transit,2021,24.24558600,3.650,0.326,15.40000,0.04845
TOI-1235 b,1,Transit,2020,3.44471700,1.694,0.151,5.90000,0.01856
TOI-125 b,1,Transit,2019,4.65382000,2.726,0.243,9.50000,0.02989
TOI-125 c,1,Transit,2019,9.15059000,2.759,0.246,6.63000,0.02086
TOI-125 d,1,Transit,2020,19.98000000,2.930,0.261,13.60000,0.04279
TOI-1266 b,1,Transit,2020,10.89484300,2.370,0.211,13.50000,0.04248
TOI-1266 c,1,Transit,2020,18.80151000,1.560,0.139,2.20000,0.00692
TOI-132 b,1,Transit,2020,2.10970190,3.420,0.305,22.40000,0.07048
TOI-1333 b,1,Transit,2021,4.72021900,15.648,1.396,753.25710,2.37000
TOI-1338 b,1,Transit,2020,95.17400000,6.850,0.611,33.00000,0.10383
TOI-1444 b,1,Transit,2021,0.47026940,1.397,0.125,3.87000,0.01218
TOI-1444 c,1,Radial Velocity,2021,16.06600000,,,11.80000,0.03713
TOI-1478 b,1,Transit,2021,10.18024900,11.882,1.060,270.47333,0.85100
TOI-150.01,1,Transit,2019,5.85748700,14.067,1.255,797.75330,2.51000
TOI-157 b,1,Transit,2020,2.08454350,14.415,1.286,375.03940,1.18000
TOI-1601 b,1,Transit,2021,5.33175100,13.888,1.239,314.65170,0.99000
TOI-163 b,1,Transit,2019,4.23130600,16.690,1.489,387.75260,1.22000
TOI-169 b,1,Transit,2020,2.25544770,12.173,1.086,251.40353,0.79100
TOI-172 b,1,Transit,2019,9.47725000,10.817,0.965,1722.63860,5.42000
TOI-1728 b,1,Transit,2020,3.49151000,5.050,0.451,26.78000,0.08426
TOI-178 b,1,Transit,2021,1.91455800,1.152,0.103,1.50000,0.00472
TOI-178 c,1,Transit,2021,3.23845000,1.669,0.149,4.77000,0.01501
TOI-178 d,1,Transit,2021,6.55770000,2.572,0.229,3.01000,0.00947
TOI-178 e,1,Transit,2021,9.96188100,2.207,0.197,3.86000,0.01214
TOI-178 f,1,Transit,2021,15.23191500,2.287,0.204,7.72000,0.02429
TOI-178 g,1,Transit,2021,20.70950000,2.870,0.256,3.94000,0.01240
TOI-1899 b,1,Transit,2020,29.02000000,12.890,1.150,209.76780,0.66000
TOI-201 b,1,Transit,2021,52.97818000,11.299,1.008,133.48860,0.42000
TOI-216.01,1,Transit,2019,34.55600000,11.290,1.007,200.00000,0.62927
TOI-216.02,1,Transit,2019,17.08900000,7.690,0.686,30.00000,0.09439
TOI-220 b,1,Transit,2021,10.69526400,3.030,0.270,13.80000,0.04342
TOI-237 b,1,Transit,2020,5.43609800,1.440,0.128,,
TOI-251 b,1,Transit,2021,4.93777000,2.740,0.244,317.83000,1.00000
TOI-257 b,1,Transit,2021,18.38818000,7.163,0.639,43.86032,0.13800
TOI-269 b,1,Transit,2021,3.69771040,2.770,0.247,8.80000,0.02769
TOI-270 b,1,Transit,2019,3.36008000,1.247,0.111,,
TOI-270 c,1,Transit,2019,5.66017200,2.420,0.216,,
TOI-270 d,1,Transit,2019,11.38014000,2.130,0.190,,
TOI-421 b,1,Transit,2020,5.19672000,2.680,0.239,7.17000,0.02256
TOI-421 c,1,Transit,2020,16.06819000,5.090,0.454,16.42000,0.05166
TOI-451 b,1,Transit,2020,1.85870300,1.910,0.170,,
TOI-451 c,1,Transit,2020,9.19252200,3.100,0.277,,
TOI-451 d,1,Transit,2020,16.36498800,4.070,0.363,,
TOI-481 b,1,Transit,2020,10.33111000,11.097,0.990,486.27990,1.53000
TOI-519 b,1,Transit,2021,1.26523280,11.994,1.070,4449.62000,14.00000
TOI-540 b,1,Transit,2020,1.23914910,0.903,0.081,,
TOI-561 b,1,Transit,2020,0.44657800,1.423,0.127,1.59000,0.00500
TOI-561 c,1,Transit,2020,10.77900000,2.878,0.257,5.40000,0.01699
TOI-561 d,1,Transit,2020,25.62000000,2.530,0.226,11.95000,0.03760
TOI-561 e,1,Transit,2020,77.23000000,2.670,0.238,16.00000,0.05034
TOI-561 f,1,Transit,2020,16.28700000,2.320,0.207,3.00000,0.00944
TOI-564 b,1,Transit,2020,1.65114400,11.433,1.020,464.98529,1.46300
TOI-628 b,1,Transit,2021,3.40956750,11.882,1.060,2011.86390,6.33000
TOI-640 b,1,Transit,2021,5.00377750,19.851,1.771,279.69040,0.88000
TOI-677 b,1,Transit,2020,11.23660000,13.115,1.170,392.83788,1.23600
TOI-700 b,1,Transit,2020,9.97702000,1.037,0.093,,
TOI-700 c,1,Transit,2020,16.05111000,2.650,0.236,,
TOI-700 d,1,Transit,2020,37.42475000,1.144,0.102,,
TOI-763 b,1,Transit,2020,5.60570000,2.280,0.203,9.79000,0.03080
TOI-763 c,1,Transit,2020,12.27370000,2.630,0.235,9.32000,0.02932
TOI-776 b,1,Transit,2020,8.24661000,1.850,0.165,4.00000,0.01259
TOI-776 c,1,Transit,2020,15.66530000,2.020,0.180,5.30000,0.01668
TOI-813 b,1,Transit,2020,83.89110000,6.710,0.599,,
TOI-824 b,1,Transit,2020,1.39297800,2.926,0.261,18.46700,0.05810
TOI-837 b,1,Transit,2020,8.32487620,8.631,0.770,381.39600,1.20000
TOI-849 b,1,Transit,2020,0.76552414,3.444,0.307,39.09000,0.12299
TOI-892 b,1,Transit,2020,10.62656000,11.994,1.070,301.93850,0.95000
TOI-905 b,1,Transit,2020,3.73949400,13.126,1.171,211.99261,0.66700
TOI-942 b,1,Transit,2020,4.32419000,4.810,0.429,826.35800,2.60000
TOI-942 c,1,Transit,2020,10.15643000,5.790,0.517,794.57500,2.50000
TOI-954 b,1,Transit,2020,3.68497290,9.550,0.852,55.30242,0.17400
TRAPPIST-1 b,1,Transit,2016,1.51087081,1.086,0.097,0.85000,0.00267
TRAPPIST-1 c,1,Transit,2016,2.42182330,1.056,0.094,1.38000,0.00434
TRAPPIST-1 d,1,Transit,2016,4.04961000,0.772,0.069,0.41000,0.00129
TRAPPIST-1 e,1,Transit,2017,6.09961500,0.918,0.082,0.62000,0.00195
TRAPPIST-1 f,1,Transit,2017,9.20669000,1.045,0.093,0.68000,0.00214
TRAPPIST-1 g,1,Transit,2017,12.35294000,1.127,0.101,1.34000,0.00422
TRAPPIST-1 h,1,Transit,2017,18.76700000,0.752,0.067,,
TYC 0434-04538-1 b,1,Radial Velocity,2021,193.20000000,,,1938.76300,6.10000
TYC 1422-614-1 b,1,Radial Velocity,2014,198.40000000,,,794.50000,2.50000
TYC 1422-614-1 c,1,Radial Velocity,2014,559.30000000,,,3178.00000,10.00000
TYC 3318-01333-1 b,1,Radial Velocity,2018,562.00000000,,,1086.97860,3.42000
TYC 3667-1280-1 b,1,Radial Velocity,2016,26.46800000,,,1716.28200,5.40000
TYC 4282-00605-1 b,1,Radial Velocity,2017,101.54000000,,,3426.20740,10.78000
TYC 8998-760-1 b,1,Imaging,2020,,,,4449.62000,14.00000
TYC 8998-760-1 c,1,Imaging,2020,,12.330,1.100,1906.98000,6.00000
Teegarden's Star b,1,Radial Velocity,2019,4.91000000,,,1.05000,0.00330
Teegarden's Star c,1,Radial Velocity,2019,11.40900000,,,1.11000,0.00349
TrES-1 b,1,Transit,2004,3.03007000,12.666,1.130,266.97720,0.84000
TrES-2 b,1,Transit,2006,2.47063000,15.244,1.360,473.56670,1.49000
TrES-3 b,1,Transit,2007,1.30618581,14.975,1.336,607.03000,1.91000
TrES-4 b,1,Transit,2007,3.55395000,18.046,1.610,247.90740,0.78000
TrES-5 b,1,Transit,2011,1.48224686,13.384,1.194,568.91570,1.79000
UKIRT-2017-BLG-001L b,1,Microlensing,2018,,,,407.00000,1.28000
USco CTIO 108 b,1,Imaging,2008,,,,4449.62000,14.00000
USco1556 b,1,Imaging,2019,,,,4767.45000,15.00000
USco1621 b,1,Imaging,2019,,,,5085.28000,16.00000
UZ For b,1,Eclipse Timing Variations,2011,5840.00000000,,,2002.20000,6.30000
UZ For c,1,Eclipse Timing Variations,2011,1916.25000000,,,2447.20000,7.70000
V0391 Peg b,1,Pulsation Timing Variations,2007,1170.00000000,,,1017.05600,3.20000
V1298 Tau b,1,Transit,2019,24.13960000,10.270,0.916,,
V1298 Tau c,1,Transit,2019,8.24958000,5.590,0.499,,
V1298 Tau d,1,Transit,2019,12.40320000,6.410,0.572,,
V1298 Tau e,1,Transit,2019,60.00000000,8.740,0.780,,
V830 Tau b,1,Radial Velocity,2016,4.92700000,,,222.48100,0.70000
VHS J125601.92-125723.9 b,1,Imaging,2015,,,,3559.69600,11.20000
WASP-1 b,1,Transit,2007,2.51994540,16.623,1.483,271.41500,0.85400
WASP-10 b,1,Transit,2008,3.09276160,12.106,1.080,1001.12000,3.15000
WASP-100 b,1,Transit,2014,2.84938000,14.908,1.330,400.46580,1.26000
WASP-101 b,1,Transit,2014,3.58572000,16.029,1.430,162.09330,0.51000
WASP-104 b,1,Transit,2014,1.75541370,12.745,1.137,404.26300,1.27200
WASP-105 b,1,Transit,2017,7.87288000,10.761,0.960,572.09400,1.80000
WASP-106 b,1,Transit,2014,9.28971000,11.433,1.020,514.88460,1.62000
WASP-107 b,1,Transit,2017,5.72147420,,,30.50000,0.09600
WASP-107 c,1,Radial Velocity,2020,1088.00000000,,,115.00000,0.36000
WASP-11 b,1,Transit,2008,3.72247000,12.442,1.110,251.08570,0.79000
WASP-113 b,1,Transit,2016,4.54216875,15.793,1.409,150.96925,0.47500
WASP-114 b,1,Transit,2016,1.54877430,15.009,1.339,562.24127,1.76900
WASP-117 b,1,Transit,2014,10.02165000,11.882,1.060,95.34900,0.30000
WASP-118 b,1,Transit,2016,4.04604350,16.141,1.440,163.36462,0.51400
WASP-119 b,1,Transit,2016,2.49979000,15.693,1.400,390.93090,1.23000
WASP-12 b,1,Transit,2008,1.09142000,21.712,1.937,465.62095,1.46500
WASP-120 b,1,Transit,2016,3.61127060,16.511,1.473,1541.47550,4.85000
WASP-121 b,1,Transit,2016,1.27492550,20.905,1.865,375.99289,1.18300
WASP-123 b,1,Transit,2016,2.97764120,14.773,1.318,285.72917,0.89900
WASP-124 b,1,Transit,2016,3.37265000,13.899,1.240,190.69800,0.60000
WASP-126 b,1,Transit,2016,3.28883000,,,90.30000,0.28411
WASP-126 c,1,Transit Timing Variations,2019,7.63000000,,,64.20000,0.20199
WASP-127 b,1,Transit,2016,4.17806203,14.695,1.311,52.34660,0.16470
